Date,Close-Stock-1,Close-Stock-2,Close-Stock-3,Close-Stock-4,Close-Stock-5
2011-12-07,465.52332544022835,206.23886946383428,2855.702105263184,771.2533065238232,1045.706158093856
2011-12-08,454.70171262965874,201.61509032086698,2829.2871783468686,747.9301666872998,1006.3611287215227
2011-12-09,445.5063643471643,196.78460898518685,2827.3754551609304,732.5523322617444,1001.042574921403
2011-12-12,435.0722750389264,196.68264003593418,2805.7319821535852,711.5127183837933,977.9042688396471
2011-12-13,436.270722955463,196.49394488232502,2803.659347003136,701.560157392787,952.7544654917685
2011-12-14,435.9903764321721,200.03606530370618,2782.907840595386,707.8200741456869,968.0533850690189
2011-12-15,432.4843336301855,199.59644668284383,2776.3875285687586,696.8805359137202,941.8432455756348
2011-12-16,424.16053633687704,199.52047789853572,2726.154786527,687.6379360158239,915.0711946096558
2011-12-19,403.97159971608204,195.63833676041,2645.9807117982837,645.9660592338888,838.7505803931102
2011-12-20,415.51535555242424,200.04434429416347,2645.2693835656396,656.7942433698998,813.1661253747181
2011-12-21,428.2243173966855,200.86508107092567,2660.938188188395,697.6621791058566,844.2599313504714
2011-12-22,438.606647528855,203.78696643215014,2710.5574981287764,720.1371562387469,867.9389134801934
2011-12-23,440.1428809040019,203.6310721457118,2683.4226587816042,721.9361676350281,880.3627866162652
2011-12-26,443.1326470369048,205.32348131963778,2664.2154577253996,730.642727120117,877.0497222386896
2011-12-27,438.98057478076913,204.62880648525345,2668.839258353086,726.9413306306049,848.1859069108024
2011-12-28,435.6531029561273,202.1992493172497,2624.6410051555126,698.8429344627175,825.5731485915915
